epoch,loss,reg_prop_pred_loss,val_loss,val_reg_prop_pred_loss,val_x_pred_categorical_accuracy,val_x_pred_loss,val_x_pred_vae_anneal_metric,val_z_mean_log_var_loss,x_pred_categorical_accuracy,x_pred_loss,x_pred_vae_anneal_metric,z_mean_log_var_loss
26,1.7174056635962591,2.2857899754135698,4.19265349706014,1.3075699011484783,0.5677655736605326,6.966795921325684,0.17770178616046906,0.6243123412132263,0.6779982403472617,1.028240477597272,0.17770178616046906,0.6796828773286607
27,1.7363143143830475,2.2763018078274198,4.306616306304932,1.590184251467387,0.5747863252957662,6.853634357452393,0.26476824283599854,0.6398573716481527,0.6821581169410988,1.016908676535995,0.26476824283599854,0.6776421710296914
28,1.7447205163814403,2.227658889911793,4.186046282450358,1.4336369037628174,0.58420330286026,6.701851050059001,0.3750375509262085,0.6308826009432474,0.6833842087675024,1.0103355601981834,0.3750375509262085,0.6704570474448027
29,1.7210495516105935,2.100837199776261,4.439448197682698,1.5745253165562947,0.5668803254763285,6.981063524881999,0.5,0.6466148296991984,0.6852089277020207,1.009052919016944,0.5,0.6644179776862815
30,1.7050807829256411,1.9894912375344171,4.173017819722493,1.2701575756072998,0.5849969585736593,6.689058939615886,0.6249624490737915,0.6189472079277039,0.685173319445716,1.0087121504324454,0.6249624490737915,0.6591726673973931
31,1.6646325985590618,1.8449518062450267,4.074491182963054,1.0020519495010376,0.583638588587443,6.710952599843343,0.7352317571640015,0.5929801066716512,0.6879036117483068,1.001856850253211,0.7352317571640015,0.6561965611245897
32,1.6390022834142048,1.7524299842339974,4.17915678024292,1.104347586631775,0.5790140430132548,6.785492102305095,0.8222982287406921,0.56971275806427,0.6891670072520221,0.9987873523323624,0.8222982287406921,0.6406279714019211
33,1.6014027727974787,1.6519335905710857,4.208099206288655,1.2431992689768474,0.5855921904246012,6.679464658101399,0.885204017162323,0.5575377941131592,0.6904134463380884,0.9944105920968233,0.885204017162323,0.6286249580206694
34,1.5855425110569707,1.6120509306589763,4.1202975908915205,1.0819547176361084,0.5876526236534119,6.646253903706868,0.9277967214584351,0.5522621472676595,0.6920651837631508,0.9902394104886938,0.9277967214584351,0.6130596024018747
35,1.5637111133999295,1.5692774410601016,4.1704277992248535,1.1531651417414348,0.5856837630271912,6.677988847096761,0.9553828239440918,0.5335049033164978,0.6928367923807215,0.9886029340602733,0.9553828239440918,0.5961399034217552
36,1.5348838214521054,1.528325632766441,4.275708834330241,1.1011959115664165,0.570161779721578,6.928173224131267,0.9727389812469482,0.5366790294647217,0.6965014978691384,0.9793372661979111,0.9727389812469482,0.5778577393955655
37,1.5431608491473727,1.5626849907415885,nan,1.1361434857050579,0.5894993940989176,nan,0.9834604859352112,0.5099901755650839,0.6988468368848165,0.9730178272282636,0.9834604859352112,0.5598790204083478
38,1.4893716264654089,1.478248989140546,4.134057998657227,1.1683190266291301,0.588980476061503,6.624852339426677,0.9900085926055908,0.4797376791636149,0.7020536661148071,0.9623821686815333,0.9900085926055908,0.5435428729763737
39,1.458070370886061,1.4404515601970531,4.247303326924642,1.1716869672139485,0.5746489564577738,6.855848471323649,0.9939801692962646,0.4699000120162964,0.7040276085888898,0.953000353442298,0.9939801692962646,0.525854366796988
40,1.450992261921918,1.4513182595924095,4.303506374359131,1.3724998235702515,0.5790140231450399,6.785492102305095,0.9963787794113159,0.45065273841222125,0.7069851491186354,0.9441799720128378,0.9963787794113159,0.508327105530986
41,1.399944888220893,1.3710481590694852,4.071710427602132,1.116315225760142,0.5911935170491537,6.589181900024414,0.9978237748146057,0.4388791223367055,0.7097951372464498,0.9384184722547178,0.9978237748146057,0.49149277144008213
42,1.3901164796617296,1.378409813951563,4.021514415740967,1.060689906279246,0.5927197734514872,6.564581076304118,0.9986929297447205,0.41830472151438397,0.7139736855471576,0.9260684141406307,0.9986929297447205,0.4763773668695379
43,1.3637016790884513,1.3489699849375971,3.9943673610687256,0.9840743939081827,0.5909493168195089,6.593117713928223,0.9992151856422424,0.41186589002609253,0.7165343871823063,0.9181511689115454,0.9992151856422424,0.46064372415895816
44,1.3239571871580902,1.2895299549455996,4.0410081545511884,1.0297168095906575,0.5867368578910828,6.661014397939046,0.9995288848876953,0.39146967728932697,0.7177808284759521,0.9133470499957049,0.9995288848876953,0.4452471203274197
45,1.3048655633573178,1.2714917262395222,4.058486779530843,1.0080580910046895,0.5825854539871216,6.727926890055339,0.9997172355651855,0.3810961842536926,0.7207044517552411,0.9075644148720635,0.9997172355651855,0.43079682080834
46,1.2951811022228665,1.2679584600307323,4.004603783289592,0.9425800442695618,0.5850274761517843,6.6885666847229,0.9998303055763245,0.3781251311302185,0.7207977264015762,0.9034381817888331,0.9998303055763245,0.4190367073924453
47,1.276591623270953,1.2461227973302205,4.030223608016968,0.9658808906873068,0.583195964495341,6.718087196350098,0.9998981356620789,0.3765175441900889,0.7222697050483139,0.9003524868576614,0.9998981356620789,0.40674938758214313
48,1.2444310850567288,1.194599160441646,3.9792683919270835,1.0100732843081157,0.5914530158042908,6.584999243418376,0.9999389052391052,0.3634864091873169,0.7237806938312672,0.8984596155307911,0.9999389052391052,0.39582753402215465
49,1.237791171780339,1.2001931468645732,3.930067777633667,0.966142495473226,0.5941391984621683,6.541703224182129,0.9999633431434631,0.3523029585679372,0.7283255259195963,0.8897629578908285,0.9999633431434631,0.38564037724777506
50,1.212621079550849,1.1669016259687919,3.9915835857391357,0.9869303504625956,0.5863553086916605,6.667164484659831,0.9999780058860779,0.3290793796380361,0.7291073114783676,0.882972483281736,0.9999780058860779,0.3753762885376259
51,1.2065648723531652,1.1693655473214608,4.1033627192179365,1.0445175568262737,0.5769688685735067,6.8184560139973955,0.9999867677688599,0.3437562088171641,0.7314475664386043,0.878478553560045,0.9999867677688599,0.36529049939579433
52,1.162878394126892,1.0925168593724568,3.942232052485148,1.0198612213134766,0.5939255158106486,6.54514741897583,0.9999920725822449,0.31945811708768207,0.7326990851649532,0.876529249880049,0.9999920725822449,0.3567134848347417
53,1.1708665997893721,1.1264437304602728,3.912341753641764,0.9573053121566772,0.5931318799654642,6.557939370473226,0.999995231628418,0.3094404439131419,0.734218559883259,0.8676538401179843,0.999995231628418,0.3476372891002231
54,1.1399331357744005,1.0794913238949246,3.96484367052714,1.0329727331797283,0.5903235673904419,6.603203773498535,0.9999971389770508,0.2935117781162262,0.7365503289081432,0.8606756395763822,0.9999971389770508,0.3397002849313948
55,1.1131998521310311,1.0418890648418002,4.057681401570638,0.9908271630605062,0.5766788721084595,6.823130448659261,0.9999982714653015,0.30140553911526996,0.7391703923543295,0.852359621613114,0.9999982714653015,0.3321515674944277
56,1.1193486937770136,1.0660421936600297,3.9145377477010093,1.090476135412852,0.5996337135632833,6.453142007191976,0.9999989867210388,0.28545745213826496,0.7407966984642876,0.8473705274087412,0.9999989867210388,0.3252849876880646
57,1.0747438735432095,0.9940163824293349,3.842597166697184,0.9930288394292196,0.6023198962211609,6.40984567006429,0.9999994039535522,0.2823200325171153,0.7453534095375626,0.8378068561907168,0.9999994039535522,0.3176646961106194
58,1.0692611425011247,0.9959374357152868,3.856734355290731,0.9830794533093771,0.5996031959851583,6.453634579976399,0.9999996423721313,0.27675504485766095,0.7459893491533067,0.8312000632286072,0.9999996423721313,0.3113849306548083
59,1.061157140466902,0.9912607603602939,3.8376055558522544,0.9331381718317667,0.5986874103546143,6.4683944384257,0.9999997615814209,0.27367858091990155,0.7478123726668181,0.8257133210146869,0.9999997615814209,0.3053402536445194
60,1.0468017547218889,0.9712782833311293,3.8930683930714927,0.9296401341756185,0.5914377371470133,6.585245609283447,0.9999998807907104,0.271251122156779,0.7480040060149299,0.8237381555415966,0.9999998807907104,0.29858709816579465
61,0.9996835015438221,0.8922598428196378,3.9234031041463218,0.9771519700686137,0.5905982851982117,6.598775545756022,0.9999999403953552,0.2708787719408671,0.7509954593799733,0.8144775297906663,0.9999999403953552,0.2926296790440877
62,1.0317176602504872,0.9643746482001411,3.8165313402811685,0.9310888648033142,0.6001373728116354,6.445023536682129,0.9999999403953552,0.2569502691427867,0.7521604939743325,0.8120679413830793,0.9999999403953552,0.2869927331253334
63,1.0255033329681114,0.9676375918918185,3.824991146723429,0.9895436565081278,0.6015415191650391,6.4223917325337725,1.0,0.23804691433906555,0.754856875649205,0.8029962204120777,1.0,0.28037284811337787
64,0.9726632414040742,0.8714830345577664,nan,0.9156199296315511,0.5998320976893107,nan,1.0,0.23922618726889291,0.7552570899327596,0.7996383154833758,1.0,0.27420513055942675
65,0.9818413721190559,0.9005036177458586,3.7870101928710938,0.9125904440879822,0.6013736327489217,6.425097942352295,1.0,0.23633204897244772,0.756500138176812,0.7944102618429396,1.0,0.26876885140383683
66,0.958534335648572,0.8648026607654713,3.7568674882253013,0.848885715007782,0.6012057463328043,6.427804311116536,1.0,0.23704507450262705,0.7584452584937766,0.7883510876584936,1.0,0.2639149283921277
67,0.9401637359901711,0.8385020362006294,3.7457404931386313,0.9010275602340698,0.6052655577659607,6.362367471059163,1.0,0.22808613379796347,0.7603954739040799,0.7818366686503092,1.0,0.25998878368624934
68,0.9273652500576444,0.8210850048948217,3.7783847649892173,0.9431719779968262,0.6035714348157247,6.389673709869385,1.0,0.2239238421122233,0.7611823391031336,0.7783919175465902,1.0,0.25525358264093045
69,0.9292461342281766,0.8314512151258963,3.7316932678222656,0.9061181942621866,0.6067307591438293,6.338750998179118,1.0,0.2185173879067103,0.7617911431524489,0.7762165202034844,1.0,0.2508245485800284
70,0.9150590168105232,0.8151122530301412,3.7226292292277017,0.8740748763084412,0.6059218446413676,6.351789156595866,1.0,0.2193944255510966,0.7625915783422964,0.7690815219172725,1.0,0.24592426198500175
71,0.8996848662694296,0.7912615162354929,3.7442941665649414,0.9467751979827881,0.6072191794713339,6.330878734588623,1.0,0.210934246579806,0.763659949655886,0.7666954376079418,1.0,0.2414127814548987
72,0.8919175510053281,0.7857639171459057,3.891481320063273,1.116735617319743,0.5990537206331888,6.462490399678548,1.0,0.2037364443143209,0.7655050246803848,0.7609232708259865,1.0,0.23714791735013327
73,0.879842424834216,0.7717955598124752,3.7686657110850015,0.9266879359881083,0.6023046374320984,6.410091400146484,1.0,0.20055215060710907,0.7656627385704605,0.7553450972945602,1.0,0.2325441864905534
74,0.8558318769490277,0.7334308955404494,3.7290945847829184,0.9119953910509745,0.6062728961308798,6.346130847930908,1.0,0.2000629206498464,0.7672025539256908,0.7498134462921707,1.0,0.22841941758438392
75,0.8623890656012075,0.7549957147351017,3.7338595390319824,0.9491270383199056,0.6076007088025411,6.324728488922119,1.0,0.19386386374632517,0.7685456474622091,0.7459771412390249,1.0,0.22380527412449872
76,0.8555306836410805,0.7450703250037299,3.7264249324798584,0.9696839650472006,0.6094017028808594,6.295700550079346,1.0,0.18746554851531982,0.7677384350034926,0.7459632754325867,1.0,0.22002775911931638
77,0.8402097445947153,0.7267816684864186,3.7296066284179688,0.9222504496574402,0.60590660572052,6.35203488667806,1.0,0.184927965203921,0.7701448180057384,0.7374473456983213,1.0,0.2161904799717444
78,0.822956347907031,0.703170014752282,3.7492576440175376,1.0277247826258342,0.609798530737559,6.2893045743306475,1.0,0.18148592114448547,0.7735738069922836,0.7298043414398476,1.0,0.21293834624467073
79,0.8088624389083298,0.6835434812086599,3.7010706265767417,0.8905431032180786,0.6075396736462911,6.325713316599528,1.0,0.1858848830064138,0.7744895506788183,0.7248847241754885,1.0,0.20929668071093382
80,0.7919524157488788,0.6577205680034779,3.6639926433563232,0.8643049995104471,0.6102411349614462,6.2821706136067705,1.0,0.18150960405667624,0.7752611637115479,0.719510347754867,1.0,0.20667392125836126
81,0.779973065411603,0.6413449269753916,3.6646156311035156,0.8707822362581888,0.6103174686431885,6.2809403737386065,1.0,0.17750864724318186,0.7762922225175081,0.7158359421624078,1.0,0.20276525892593242
82,0.7773357364866469,0.6439748141500685,3.6741031805674234,0.9319000045458475,0.612622082233429,6.243793646494548,1.0,0.17251254618167877,0.777821871969435,0.7111243473158942,1.0,0.19957230488459268
83,0.7724847661124336,0.6444169327064797,3.6867173512776694,0.9134059151013693,0.6097985506057739,6.289304733276367,1.0,0.17072394986947378,0.7790326983840378,0.7045455486686142,1.0,0.1960070420194555
84,0.7556846097663596,0.6178036906101085,3.6296886603037515,0.8425885836283366,0.612469474474589,6.246254126230876,1.0,0.17053430279095969,0.7807624494587934,0.7002916600969102,1.0,0.19327386937759541
85,0.7527052097850375,0.619467419606668,3.6096438566843667,0.8411868413289388,0.6145451664924622,6.212797323862712,1.0,0.1653033345937729,0.7821072472466363,0.6957775795901263,1.0,0.19016542258086028
86,0.7406360308329264,0.605046385968173,3.6047585805257163,0.8528032104174296,0.6156440575917562,6.195085048675537,1.0,0.1616289714972178,0.783257023051933,0.6890616880522834,1.0,0.18716397550370958
87,0.7314338772385208,0.5934690557144306,3.6564781665802,0.8733775814374288,0.6104548176129659,6.278725941975911,1.0,0.16085300842920938,0.7857244610786438,0.684817910194397,1.0,0.18458079243147815
88,0.7297730997756675,0.5952663962487821,3.64081080754598,0.9206904768943787,0.615170935789744,6.202711900075276,1.0,0.1582190841436386,0.7852496261949893,0.6821146077579923,1.0,0.18216518340287385
89,0.7095949208294904,0.5608020844282927,3.6273293495178223,0.8982711434364319,0.6153541008631388,6.199759483337402,1.0,0.15662813683350882,0.7862705146824872,0.6787789596451653,1.0,0.17960879482604838
90,0.7105940138852155,0.5701581780557279,3.6442888577779136,0.8633085687955221,0.6108058492342631,6.273068269093831,1.0,0.15220071375370026,0.7870421255076373,0.6739924086464776,1.0,0.17703743941254085
91,0.7018479550326312,0.5592364701959822,3.636965036392212,0.8635091781616211,0.6116910775502523,6.258800506591797,1.0,0.15162030855814615,0.7880375782648722,0.6695320451701129,1.0,0.17492738918021875
92,0.6988276530195165,0.5617521537674798,3.607172886530558,0.8795346816380819,0.6163156231244405,6.184261480967204,1.0,0.15054979423681894,0.7906627279740793,0.6635142189485056,1.0,0.17238892338894032
93,0.6935858439516138,0.5563307702541351,3.583292802174886,0.8576875527699789,0.6178876558939616,6.1589226722717285,1.0,0.14997547368208566,0.7903863103301437,0.6606023951813027,1.0,0.17023852191589497
94,0.6757713203076963,0.5256353914737701,3.567902088165283,0.8680606683095297,0.6200854579607645,6.123498598734538,1.0,0.1442449539899826,0.7909069326188829,0.6583632716426143,1.0,0.1675439681167956
95,0.6722419416462934,0.5236323354420839,3.5756574471791587,0.8859531482060751,0.6200549403826395,6.123990535736084,1.0,0.14137140909830728,0.7923246445479216,0.6556763538607845,1.0,0.1651751928859287
96,0.6645593863946421,0.5147247369642611,3.60065491994222,0.9022402167320251,0.6178571581840515,6.159415086110433,1.0,0.13965460658073425,0.7924162281884087,0.6516187610449614,1.0,0.16277527036490264
97,0.6562018946365074,0.5038844556720169,3.6230167547861734,0.8906989494959513,0.6142704486846924,6.217225233713786,1.0,0.1381092220544815,0.7938237631762469,0.6480461204493487,1.0,0.16047320708080573
98,0.6566297191160696,0.5073447746259195,3.602861483891805,0.850188136100769,0.6143315037091573,6.216241677602132,1.0,0.13929321865240732,0.7927689618534512,0.6470481775425099,1.0,0.15886647999286652
99,0.6421305868360732,0.4874775453850075,3.5723796685536704,0.8686657945315043,0.6191544532775879,6.138504823048909,1.0,0.13758856058120728,0.795741754549521,0.6398803746258771,1.0,0.1569032354487313
100,0.6307249908094053,0.4702414318367287,3.589778025945028,0.8928608298301697,0.6182997624079386,6.152281284332275,1.0,0.13441399236520132,0.7966931219454165,0.636671487931852,1.0,0.15453706129833503
101,0.6303346068770798,0.47320485998083045,3.5828891595204673,0.8617346088091532,0.6170787612597147,6.171961307525635,1.0,0.13208248714605966,0.7972527477476332,0.6353767889517324,1.0,0.15208757089243996
102,0.626413020822737,0.47434191681720594,3.549328406651815,0.8851926128069559,0.6224816838900248,6.0848762194315595,1.0,0.12858784198760986,0.7986416353119744,0.6281344427002801,1.0,0.15034968157609305
103,0.6109291977352567,0.44950758417447406,3.5428585211435952,0.9146217703819275,0.625,6.044285774230957,1.0,0.12680945297082266,0.8007783911846302,0.6237865289052328,1.0,0.14856428459838586
104,0.6035592114483869,0.4401017493671841,3.5548859437306723,0.895119329293569,0.6223443349202474,6.087090492248535,1.0,0.1275619516770045,0.8015550794424834,0.6196527944670783,1.0,0.14736386526513984
105,0.6095778522668062,0.4562694838753453,3.559299945831299,0.9998824199040731,0.6279914379119873,5.996069431304932,1.0,0.12264807273944218,0.8021282686127557,0.6175708218857094,1.0,0.14531540594719075
106,0.5999275688771848,0.44347549698970934,3.51018754641215,0.9174837271372477,0.6288919448852539,5.981555302937825,1.0,0.12133584916591644,0.8027506426528648,0.6135813748395001,1.0,0.14279825543915783
107,0.5933198222407589,0.4347924126519097,3.48418927192688,0.8861707250277201,0.6301587422688802,5.961136658986409,1.0,0.12107113252083461,0.8035934721982038,0.610908587773641,1.0,0.1409386528862847
108,0.5927945441669888,0.43993855736873766,3.478351434071859,0.8890942335128784,0.6309829155604044,5.9478529294331866,1.0,0.11975573499997456,0.8044990433586968,0.6064691963019194,1.0,0.13918133080005646
109,0.5804170921996787,0.4203846918212043,3.4716829458872476,0.8833450476328532,0.6313034097353617,5.942686557769775,1.0,0.11733431865771611,0.805655609678339,0.6030382204938818,1.0,0.1374112638058486
110,0.566491824609262,0.39569855729738873,3.5041070779164634,0.8594670494397482,0.6257020831108093,6.032970110575358,1.0,0.11577695111433665,0.8063135963899118,0.6013333996136984,1.0,0.13595170003396492
111,0.582883338133494,0.4328314352918554,3.457326809565226,0.8396752874056498,0.6302808324495951,5.959168910980225,1.0,0.11580945303042729,0.8059506835760893,0.5986394264079906,1.0,0.13429581511903693
112,0.5588939101607712,0.38775386523317407,3.485650618871053,0.8527118364969889,0.6274572610855103,6.004679203033447,1.0,0.11391012618939082,0.8065323653044524,0.5973558823267618,1.0,0.13267806061991938
113,0.5560403532452054,0.38623948781578626,3.469062169392904,0.8730747699737549,0.6307234366734823,5.952034632364909,1.0,0.11301468561093013,0.8076923136357907,0.5944654213057624,1.0,0.13137580068023116
114,0.557884688730593,0.39257557414196154,3.526231368382772,0.907582680384318,0.6256257692972819,6.0341997146606445,1.0,0.11068043857812881,0.8073802656597562,0.5931467413902283,1.0,0.1300470448202557
115,0.5499694523987947,0.3848929824652495,3.4606905778249106,0.8599144021670023,0.6306929190953573,5.952526728312175,1.0,0.10894009967645009,0.8101173528918514,0.5867978157820525,1.0,0.1282481043427079
116,0.547836301503358,0.3893795719853154,3.4507058461507163,0.8753201365470886,0.6328907410303751,5.917102495829265,1.0,0.10898904502391815,0.8124694735915573,0.5793827595534148,1.0,0.12691026870851163
117,0.540491126201771,0.3758674043196219,3.4301400184631348,0.8820958336194357,0.6358058651288351,5.870115915934245,1.0,0.1080682377020518,0.8119708983986466,0.5792958096221641,1.0,0.12581904094528268
118,0.5292301332509076,0.35913842806109675,3.4478297233581543,0.8801182508468628,0.6333485841751099,5.909722328186035,1.0,0.1058187981446584,0.8134106640462522,0.5745114706180714,1.0,0.12481037416943798
119,0.5223889626838543,0.3496463950033541,3.475386619567871,0.880972146987915,0.629960298538208,5.964334805806478,1.0,0.1054663360118866,0.8139194117652045,0.5718559402006643,1.0,0.1232755951307438
